YEAR,LSOA_CODE,LA_CODE,LA_NAME,GOR_CODE,GOR_NAME,IMD_SCORE,RANK_OF_IMD_SCORE,District_LSOA_Name,District_LSOA_Code,LSOA_Code,Aged0,Aged1,Aged2,Aged3,Aged4,Aged5,Aged6,Aged7,Aged8,Aged9,Aged10,Aged11,Aged12,Aged13,Aged14,Aged15,Aged16,Aged17,Aged18,Aged19,Aged20-24,Aged25-29,Aged30-34,Aged35-39,Aged40-44,Aged45-49,Aged50-54,Aged55-59,Aged60-64,Aged65-69,Aged70-74,Aged75-79,Aged80-84,Aged85
2010,"E01023243","24UP","Winchester District","J","South East",3.97,31051,"Winchester","Winchester 009C","E01023243",29,11,17,17,13,14,10,12,12,9,9,12,12,12,12,13,14,17,18,14,71,118,136,142,139,97,77,75,71,36,25,25,12,
2010,"E01023244","24UP","Winchester District","J","South East",1.02,32470,"Winchester","Winchester 009D","E01023244",3,11,12,16,19,5,13,15,9,13,12,16,15,14,15,16,19,19,20,28,104,77,42,35,55,81,100,115,125,120,104,90,90,
2010,"E01023245","24UP","Winchester District","J","South East",9.65,24485,"Winchester","Winchester 013A","E01023245",23,24,23,23,29,19,30,27,25,23,37,29,31,24,28,27,23,31,43,25,85,69,90,137,205,208,155,163,194,151,119,88,78,
2010,"E01023246","24UP","Winchester District","J","South East",5.87,29128,"Winchester","Winchester 010E","E01023246",4,11,8,16,10,16,17,18,10,16,23,14,20,19,18,22,17,28,21,20,46,36,59,103,145,136,94,113,130,73,67,48,34,
2010,"E01023247","24UP","Winchester District","J","South East",4.2,30850,"Winchester","Winchester 005A","E01023247",17,15,12,17,23,17,18,15,14,12,14,13,14,15,13,12,28,25,30,23,89,62,68,69,91,126,117,97,118,88,86,72,88,
2010,"E01023248","24UP","Winchester District","J","South East",1.05,32466,"Winchester","Winchester 003C","E01023248",16,13,22,23,23,25,20,22,20,26,31,18,26,21,24,18,12,15,13,15,62,51,53,65,95,133,121,111,133,106,100,83,70,
2010,"E01023249","24UP","Winchester District","J","South East",8.06,26525,"Winchester","Winchester 005B","E01023249",14,11,12,15,12,16,12,15,13,11,13,15,18,17,14,15,18,13,11,15,41,35,42,63,93,115,77,56,78,64,66,51,44,
2010,"E01023250","24UP","Winchester District","J","South East",18.58,15120,"Winchester","Winchester 005C","E01023250",27,29,26,25,28,28,23,26,17,20,23,21,20,23,21,16,25,18,18,18,71,70,83,116,139,128,100,91,102,73,65,72,79,
2010,"E01023251","24UP","Winchester District","J","South East",15.94,17381,"Winchester","Winchester 006A","E01023251",13,12,11,20,9,6,7,6,9,5,5,10,6,6,4,6,5,10,34,69,178,105,101,84,73,81,60,41,43,30,43,53,71,
2010,"E01023252","24UP","Winchester District","J","South East",17.56,15965,"Winchester","Winchester 007A","E01023252",14,12,27,20,20,16,11,13,9,10,9,12,6,8,11,5,7,6,7,12,126,199,213,185,150,120,104,90,66,64,51,63,56,
2010,"E01023253","24UP","Winchester District","J","South East",9.76,24358,"Winchester","Winchester 003D","E01023253",17,14,18,28,15,15,21,12,19,11,10,12,11,10,12,8,9,6,6,15,67,76,59,56,82,107,103,78,89,104,115,108,91,
2010,"E01023254","24UP","Winchester District","J","South East",11.92,21614,"Winchester","Winchester 007B","E01023254",27,19,17,33,27,27,24,19,22,21,19,20,18,17,23,15,16,13,13,15,84,128,128,114,119,126,129,96,95,75,70,67,57,
2010,"E01023255","24UP","Winchester District","J","South East",15.76,17553,"Winchester","Winchester 006B","E01023255",25,22,21,18,16,19,11,13,14,13,13,12,17,11,14,20,11,13,14,18,70,72,113,163,164,124,94,77,65,55,61,41,29,
2010,"E01023256","24UP","Winchester District","J","South East",27.01,9611,"Winchester","Winchester 006C","E01023256",16,24,25,20,19,19,20,16,13,20,20,18,14,18,17,20,14,20,20,13,88,90,129,137,119,95,72,65,75,61,56,48,43,
2010,"E01023257","24UP","Winchester District","J","South East",12.36,21113,"Winchester","Winchester 006D","E01023257",31,22,26,15,25,10,9,18,14,9,9,13,21,15,13,19,17,18,20,26,109,98,115,143,129,94,87,83,80,67,51,51,33,
2010,"E01023258","24UP","Winchester District","J","South East",17.48,16033,"Winchester","Winchester 006E","E01023258",23,18,23,13,23,22,9,19,16,11,12,24,38,43,51,42,49,42,26,16,108,72,90,104,112,97,65,78,67,61,41,35,31,
2010,"E01017013","00MR","City of Portsmouth","J","South East",16.94,16525,"Portsmouth","Portsmouth 012A","E01017013",24,31,25,19,33,23,26,23,19,22,22,19,19,25,16,24,20,22,25,21,90,87,119,188,177,142,83,65,57,48,39,43,33,
2010,"E01017014","00MR","City of Portsmouth","J","South East",14.46,18749,"Portsmouth","Portsmouth 008A","E01017014",20,18,17,20,22,22,15,18,22,15,16,20,15,20,25,21,24,24,25,23,113,101,108,136,141,126,88,71,96,67,68,40,36,
2010,"E01017015","00MR","City of Portsmouth","J","South East",19.48,14385,"Portsmouth","Portsmouth 014A","E01017015",10,12,14,16,15,22,13,17,17,16,17,14,19,19,18,17,17,23,23,20,112,92,69,91,120,104,74,52,86,55,74,57,39,
2010,"E01017016","00MR","City of Portsmouth","J","South East",15.07,18186,"Portsmouth","Portsmouth 014B","E01017016",17,28,21,21,19,23,17,20,22,19,20,18,22,23,23,23,19,19,20,23,110,98,112,150,140,127,64,57,66,62,60,37,34,
2010,"E01017017","00MR","City of Portsmouth","J","South East",9.24,25045,"Portsmouth","Portsmouth 014C","E01017017",22,20,17,26,12,11,25,20,20,18,23,26,21,27,23,23,18,26,22,24,123,110,106,130,172,139,105,79,106,72,64,56,39,
2010,"E01017018","00MR","City of Portsmouth","J","South East",11.06,22653,"Portsmouth","Portsmouth 014D","E01017018",18,17,27,28,14,16,19,14,16,17,18,15,20,17,23,16,21,27,20,25,120,98,93,99,130,126,93,67,92,79,65,64,40,
2010,"E01017019","00MR","City of Portsmouth","J","South East",32.3,7215,"Portsmouth","Portsmouth 014E","E01017019",27,37,37,21,25,27,24,20,19,23,24,18,18,22,23,21,26,23,26,30,157,171,156,152,178,151,112,94,103,86,66,40,39,
2010,"E01017020","00MR","City of Portsmouth","J","South East",23.49,11589,"Portsmouth","Portsmouth 014F","E01017020",23,39,31,38,37,25,24,27,27,26,27,20,23,24,25,23,22,21,24,24,137,139,119,119,142,127,87,78,116,102,90,69,60,
2010,"E01017021","00MR","City of Portsmouth","J","South East",12.15,21368,"Portsmouth","Portsmouth 017A","E01017021",10,10,13,12,10,14,6,12,9,12,12,14,15,14,14,15,15,15,21,17,82,72,76,82,103,105,60,64,108,106,103,94,55,
2010,"E01017022","00MR","City of Portsmouth","J","South East",23.64,11498,"Portsmouth","Portsmouth 020A","E01017022",10,14,13,5,8,7,7,6,6,6,7,11,11,10,12,11,11,11,16,31,197,101,113,107,84,82,67,65,57,45,48,40,33,
2010,"E01017023","00MR","City of Portsmouth","J","South East",13.63,19647,"Portsmouth","Portsmouth 019A","E01017023",22,17,18,25,17,25,14,19,17,19,19,20,15,15,14,17,20,13,28,45,169,87,87,99,103,116,106,64,55,61,43,37,35,
2010,"E01017024","00MR","City of Portsmouth","J","South East",15.78,17534,"Portsmouth","Portsmouth 020B","E01017024",23,12,17,12,7,6,12,13,13,9,9,6,9,10,9,11,11,14,12,40,270,124,135,127,121,99,69,71,46,43,46,31,28,
2010,"E01017025","00MR","City of Portsmouth","J","South East",16.53,16886,"Portsmouth","Portsmouth 019B","E01017025",14,16,24,12,16,11,13,12,7,12,13,16,11,15,20,17,13,22,34,64,325,136,127,134,116,102,70,76,80,62,52,30,27,
2010,"E01017026","00MR","City of Portsmouth","J","South East",13.6,19680,"Portsmouth","Portsmouth 019C","E01017026",28,17,17,17,18,16,9,13,10,9,10,12,13,16,20,19,18,11,39,66,246,109,90,107,123,99,91,70,76,56,45,50,36,
2010,"E01017027","00MR","City of Portsmouth","J","South East",17.87,15710,"Portsmouth","Portsmouth 020C","E01017027",13,9,12,10,13,7,8,13,9,9,10,12,15,15,10,12,9,12,34,102,421,153,124,109,101,78,62,55,69,45,36,33,26,
2010,"E01017028","00MR","City of Portsmouth","J","South East",22.63,12133,"Portsmouth","Portsmouth 020D","E01017028",14,13,21,9,9,10,21,15,14,17,18,13,15,17,13,12,20,16,53,58,531,197,168,129,117,89,78,57,68,41,32,29,26,
2010,"E01017029","00MR","City of Portsmouth","J","South East",13.67,19604,"Portsmouth","Portsmouth 019D","E01017029",20,16,21,20,19,18,17,20,14,21,22,17,19,22,13,16,17,16,31,79,147,97,118,128,119,114,82,64,67,50,47,39,26,
2010,"E01017030","00MR","City of Portsmouth","J","South East",18.09,15507,"Portsmouth","Portsmouth 019E","E01017030",28,10,15,19,15,15,18,10,14,9,9,11,11,15,11,15,13,17,31,48,274,121,125,120,105,89,71,51,67,55,46,34,21,
2010,"E01017031","00MR","City of Portsmouth","J","South East",59.93,830,"Portsmouth","Portsmouth 016A","E01017031",45,37,41,36,25,25,22,21,15,21,22,22,23,21,21,22,22,26,29,31,149,120,105,111,116,116,95,100,109,105,105,82,62,
2010,"E01017032","00MR","City of Portsmouth","J","South East",37.03,5503,"Portsmouth","Portsmouth 016B","E01017032",19,13,15,12,17,15,15,9,9,10,9,13,5,5,7,5,14,18,428,470,623,113,80,67,53,55,51,55,59,53,48,53,36,
2010,"E01017033","00MR","City of Portsmouth","J","South East",58.03,1037,"Portsmouth","Portsmouth 016C","E01017033",44,31,49,25,23,32,34,31,28,27,27,30,32,30,32,31,33,31,31,49,294,276,206,176,184,174,186,148,169,142,103,100,85,
2010,"E01017034","00MR","City of Portsmouth","J","South East",34.51,6390,"Portsmouth","Portsmouth 016D","E01017034",26,20,27,17,19,17,12,17,16,16,16,16,15,16,10,11,10,24,49,54,245,133,115,98,68,67,62,53,66,58,51,37,30,
2010,"E01017035","00MR","City of Portsmouth","J","South East",69.56,259,"Portsmouth","Portsmouth 018A","E01017035",32,26,33,36,28,26,25,20,26,17,17,16,20,21,17,18,16,17,22,22,104,70,56,62,66,63,60,47,61,51,67,58,51,
2010,"E01017036","00MR","City of Portsmouth","J","South East",41.33,4167,"Portsmouth","Portsmouth 013A","E01017036",18,32,33,27,17,27,26,26,21,21,22,25,25,25,24,25,23,32,35,37,166,109,76,87,116,117,102,76,70,75,63,41,26,
2010,"E01017037","00MR","City of Portsmouth","J","South East",67.18000000000001,353,"Portsmouth","Portsmouth 013B","E01017037",39,30,35,32,33,28,31,27,28,21,21,26,25,21,22,27,20,29,26,33,130,98,66,79,90,87,88,60,77,62,55,54,47,
2010,"E01017038","00MR","City of Portsmouth","J","South East",65.5,439,"Portsmouth","Portsmouth 013C","E01017038",31,23,32,28,31,22,27,25,18,21,21,24,18,17,15,12,22,28,26,27,121,94,77,80,75,71,74,70,89,71,72,79,79,
2010,"E01017039","00MR","City of Portsmouth","J","South East",49.9,2195,"Portsmouth","Portsmouth 016E","E01017039",29,25,19,30,27,26,23,23,21,16,17,25,23,22,20,21,20,19,19,29,136,109,84,88,102,90,81,66,71,92,81,79,72,
2010,"E01017040","00MR","City of Portsmouth","J","South East",70.0,241,"Portsmouth","Portsmouth 016F","E01017040",23,29,20,26,26,19,18,27,24,29,29,23,28,26,22,19,22,22,24,24,121,100,80,83,86,84,75,52,76,63,64,37,35,
2010,"E01017041","00MR","City of Portsmouth","J","South East",11.36,22276,"Portsmouth","Portsmouth 011A","E01017041",18,19,12,20,18,22,17,11,15,11,11,17,12,16,19,17,11,16,13,19,99,95,75,88,116,116,93,86,81,58,46,31,18,
2010,"E01017042","00MR","City of Portsmouth","J","South East",19.91,14059,"Portsmouth","Portsmouth 012B","E01017042",22,29,17,22,19,27,22,16,22,21,22,21,19,14,22,17,23,25,19,18,113,108,86,123,124,135,102,70,53,42,26,19,20,
2010,"E01017043","00MR","City of Portsmouth","J","South East",14.21,18995,"Portsmouth","Portsmouth 011B","E01017043",22,14,26,15,21,17,15,17,19,21,22,10,14,17,13,19,18,15,23,23,104,96,74,97,120,124,93,72,71,33,32,31,24,
2010,"E01017044","00MR","City of Portsmouth","J","South East",17.31,16187,"Portsmouth","Portsmouth 011C","E01017044",17,31,27,16,18,20,14,17,16,13,15,16,18,18,16,20,25,21,19,22,128,113,108,118,147,142,102,77,75,52,39,23,24,
2010,"E01017045","00MR","City of Portsmouth","J","South East",18.7,15008,"Portsmouth","Portsmouth 012C","E01017045",29,21,22,29,21,19,19,16,19,16,17,13,18,18,21,18,18,19,23,23,96,88,95,124,130,108,77,66,67,40,45,18,11,
2010,"E01017046","00MR","City of Portsmouth","J","South East",11.34,22299,"Portsmouth","Portsmouth 008B","E01017046",21,18,8,11,11,12,10,10,16,11,12,17,19,16,16,12,16,19,21,25,133,129,129,135,134,179,149,119,139,90,64,40,21,
2010,"E01017047","00MR","City of Portsmouth","J","South East",11.02,22694,"Portsmouth","Portsmouth 008C","E01017047",20,17,25,16,29,23,16,17,15,19,20,15,18,21,20,20,21,23,26,23,114,105,97,104,124,138,99,87,79,65,50,37,44,
2010,"E01017048","00MR","City of Portsmouth","J","South East",11.89,21647,"Portsmouth","Portsmouth 008D","E01017048",17,14,11,14,18,14,22,22,13,16,17,14,17,16,14,19,16,17,17,23,128,105,82,83,118,127,116,108,77,78,59,50,28,
2010,"E01017049","00MR","City of Portsmouth","J","South East",11.13,22555,"Portsmouth","Portsmouth 011D","E01017049",13,16,12,18,12,13,10,12,12,11,11,10,18,12,13,15,16,20,24,24,128,122,84,70,110,126,106,104,116,65,61,49,37,
2010,"E01017050","00MR","City of Portsmouth","J","South East",12.93,20488,"Portsmouth","Portsmouth 003A","E01017050",14,12,9,16,9,13,16,15,15,19,17,13,13,12,15,22,15,15,25,28,89,89,81,62,59,86,88,105,129,96,103,89,66,
2010,"E01017051","00MR","City of Portsmouth","J","South East",38.74,4951,"Portsmouth","Portsmouth 002A","E01017051",33,69,29,28,26,24,30,23,20,20,23,24,31,31,28,26,29,24,32,29,150,158,166,170,136,128,109,85,121,90,89,57,57,
2010,"E01017052","00MR","City of Portsmouth","J","South East",37.08,5491,"Portsmouth","Portsmouth 002B","E01017052",17,22,22,16,23,23,25,13,19,23,23,26,24,21,21,21,22,17,26,19,83,84,100,102,95,91,80,82,72,64,78,35,43,
2010,"E01017053","00MR","City of Portsmouth","J","South East",55.37,1354,"Portsmouth","Portsmouth 002C","E01017053",26,20,17,28,13,23,23,17,15,18,17,18,19,19,19,16,24,26,26,29,97,84,60,73,83,75,76,63,83,49,45,40,33,
2010,"E01017054","00MR","City of Portsmouth","J","South East",22.5,12210,"Portsmouth","Portsmouth 004A","E01017054",9,15,14,22,20,15,18,12,17,13,15,19,21,21,18,17,19,24,21,21,89,80,92,117,113,96,83,69,85,67,46,46,36,
2010,"E01017055","00MR","City of Portsmouth","J","South East",21.16,13136,"Portsmouth","Portsmouth 006A","E01017055",17,10,11,26,9,12,17,16,12,16,17,12,20,18,18,19,15,14,16,17,84,79,93,110,104,99,82,75,113,82,64,63,52,
2010,"E01017056","00MR","City of Portsmouth","J","South East",9.67,24462,"Portsmouth","Portsmouth 006B","E01017056",16,14,24,15,19,27,19,26,23,20,22,18,19,23,22,23,26,24,19,23,106,84,69,75,118,117,94,74,77,62,40,29,30,
2010,"E01017057","00MR","City of Portsmouth","J","South East",9.880000000000001,24184,"Portsmouth","Portsmouth 006C","E01017057",15,22,15,15,16,13,27,22,20,28,31,26,20,20,20,23,21,20,17,14,100,82,78,121,112,102,92,101,95,62,64,52,37,
2010,"E01017058","00MR","City of Portsmouth","J","South East",23.69,11475,"Portsmouth","Portsmouth 006D","E01017058",19,18,22,17,18,21,26,26,26,21,22,27,29,20,26,22,25,24,22,22,131,110,87,105,126,124,121,76,69,64,40,32,21,
2010,"E01017059","00MR","City of Portsmouth","J","South East",10.18,23788,"Portsmouth","Portsmouth 005A","E01017059",9,15,13,13,12,15,15,16,16,11,15,15,18,16,16,18,16,19,24,14,85,109,90,73,85,84,73,68,100,81,104,94,61,
2010,"E01017060","00MR","City of Portsmouth","J","South East",7.19,27576,"Portsmouth","Portsmouth 006E","E01017060",19,13,15,18,14,24,18,17,16,14,20,22,18,19,19,21,22,20,18,15,116,134,133,134,112,100,82,68,69,72,66,60,58,
2010,"E01017061","00MR","City of Portsmouth","J","South East",4.83,30218,"Portsmouth","Portsmouth 003B","E01017061",11,10,8,10,11,8,8,9,16,8,11,15,25,11,23,19,18,15,28,29,132,112,82,76,74,96,100,102,139,136,87,74,67,
2010,"E01017062","00MR","City of Portsmouth","J","South East",4.63,30428,"Portsmouth","Portsmouth 005B","E01017062",27,22,22,25,23,35,32,31,23,25,28,26,30,26,21,24,21,20,20,20,101,186,248,195,140,106,90,64,100,70,63,49,34,
2010,"E01017063","00MR","City of Portsmouth","J","South East",4.69,30367,"Portsmouth","Portsmouth 003C","E01017063",9,11,17,6,13,8,12,20,18,15,19,10,11,21,14,23,24,18,16,27,113,114,81,53,70,102,100,94,134,97,69,67,58,
2010,"E01017064","00MR","City of Portsmouth","J","South East",8.27,26259,"Portsmouth","Portsmouth 003D","E01017064",16,11,19,17,20,17,14,15,19,13,16,16,11,16,14,10,13,22,11,17,92,80,52,52,70,75,84,80,116,83,98,73,89,
2010,"E01017065","00MR","City of Portsmouth","J","South East",8.029999999999999,26560,"Portsmouth","Portsmouth 005C","E01017065",16,7,13,9,14,15,17,15,12,16,21,19,22,23,23,21,20,25,19,22,94,67,56,69,95,105,103,73,114,85,61,54,43,
2010,"E01017066","00MR","City of Portsmouth","J","South East",15.48,17807,"Portsmouth","Portsmouth 005D","E01017066",23,15,25,17,24,16,17,22,22,29,33,19,23,16,19,33,22,16,15,25,98,147,127,130,115,107,92,84,130,96,90,62,57,
2010,"E01017067","00MR","City of Portsmouth","J","South East",20.48,13632,"Portsmouth","Portsmouth 023A","E01017067",20,16,15,14,15,14,22,14,15,12,11,13,14,13,12,13,12,15,19,25,117,85,81,105,107,114,91,82,100,90,71,55,33,
2010,"E01017068","00MR","City of Portsmouth","J","South East",16.73,16707,"Portsmouth","Portsmouth 023B","E01017068",26,27,19,23,15,19,13,20,17,15,13,15,14,12,13,9,15,18,20,22,126,92,95,135,136,124,125,95,110,105,76,55,41,
2010,"E01017069","00MR","City of Portsmouth","J","South East",11.32,22335,"Portsmouth","Portsmouth 023C","E01017069",23,13,24,9,22,19,16,10,7,14,13,12,14,15,18,14,14,14,23,23,118,64,59,78,90,117,96,103,98,70,66,57,41,
2010,"E01017070","00MR","City of Portsmouth","J","South East",21.03,13224,"Portsmouth","Portsmouth 023D","E01017070",10,9,10,14,8,10,16,13,14,16,14,13,14,15,16,13,20,20,24,39,185,127,121,129,103,105,108,84,84,65,56,58,54,
2010,"E01017071","00MR","City of Portsmouth","J","South East",25.88,10198,"Portsmouth","Portsmouth 025A","E01017071",10,11,9,12,16,16,13,12,17,14,14,21,13,7,14,9,7,9,22,34,254,181,167,147,126,110,89,87,72,55,39,17,21,
2010,"E01017072","00MR","City of Portsmouth","J","South East",19.77,14151,"Portsmouth","Portsmouth 025B","E01017072",9,16,12,12,8,11,12,15,11,19,17,10,12,12,12,14,14,16,19,31,171,91,69,72,82,106,91,89,95,84,64,62,55,
2010,"E01017073","00MR","City of Portsmouth","J","South East",33.63,6685,"Portsmouth","Portsmouth 024A","E01017073",15,13,11,17,14,11,13,10,11,8,9,6,9,12,11,12,11,11,19,34,227,159,153,141,123,89,84,82,87,64,52,50,65,
2010,"E01017074","00MR","City of Portsmouth","J","South East",25.66,10316,"Portsmouth","Portsmouth 023E","E01017074",44,46,36,31,29,23,21,26,27,30,28,29,23,30,28,27,25,26,19,30,139,261,294,241,162,105,72,66,76,62,41,30,20,
2010,"E01017075","00MR","City of Portsmouth","J","South East",28.98,8663,"Portsmouth","Portsmouth 012D","E01017075",41,32,35,33,26,20,15,21,25,17,18,18,18,16,16,19,19,21,20,17,90,107,136,133,121,104,85,65,57,49,39,30,23,
2010,"E01017076","00MR","City of Portsmouth","J","South East",30.16,8130,"Portsmouth","Portsmouth 015A","E01017076",34,29,30,24,18,20,20,13,17,13,14,17,16,19,13,13,18,15,22,29,118,141,147,143,121,113,83,80,96,56,47,37,37,
2010,"E01017077","00MR","City of Portsmouth","J","South East",46.44,2884,"Portsmouth","Portsmouth 015B","E01017077",44,33,23,27,17,23,15,16,13,14,14,14,16,13,14,14,16,14,22,25,146,131,106,98,103,109,88,81,87,82,68,45,46,
2010,"E01017078","00MR","City of Portsmouth","J","South East",24.79,10794,"Portsmouth","Portsmouth 015C","E01017078",32,34,25,27,14,24,19,21,19,19,20,17,19,18,16,20,18,18,19,18,100,104,112,123,130,110,93,54,61,46,35,33,22,
2010,"E01017079","00MR","City of Portsmouth","J","South East",26.98,9620,"Portsmouth","Portsmouth 015D","E01017079",31,20,29,17,24,22,11,12,13,10,10,14,18,11,11,18,17,15,21,35,129,122,128,116,122,94,82,66,72,44,31,26,19,
2010,"E01017080","00MR","City of Portsmouth","J","South East",29.85,8260,"Portsmouth","Portsmouth 015E","E01017080",41,36,39,41,29,14,13,13,18,14,15,17,20,19,17,20,20,24,25,21,217,207,174,150,130,125,91,64,68,67,55,40,36,
2010,"E01017081","00MR","City of Portsmouth","J","South East",22.77,12042,"Portsmouth","Portsmouth 015F","E01017081",19,30,24,19,26,11,19,15,17,19,19,14,13,14,18,14,17,20,23,35,138,149,150,134,119,111,78,59,54,46,37,31,22,
2010,"E01017082","00MR","City of Portsmouth","J","South East",30.04,8178,"Portsmouth","Portsmouth 012E","E01017082",41,37,26,35,25,14,21,16,13,14,15,14,20,21,19,19,16,19,17,29,103,125,144,148,122,112,90,75,68,52,32,26,30,
2010,"E01017083","00MR","City of Portsmouth","J","South East",18.05,15541,"Portsmouth","Portsmouth 012F","E01017083",27,33,24,29,18,25,17,22,18,20,21,19,16,17,18,18,20,18,30,23,132,124,130,128,140,120,98,65,71,48,34,26,23,
2010,"E01017084","00MR","City of Portsmouth","J","South East",19.7,14205,"Portsmouth","Portsmouth 009A","E01017084",16,9,16,11,16,14,12,10,11,12,13,14,14,19,18,18,19,21,20,23,93,80,71,74,99,114,124,99,77,55,44,33,19,
2010,"E01017085","00MR","City of Portsmouth","J","South East",18.71,15000,"Portsmouth","Portsmouth 008E","E01017085",12,7,11,21,11,13,5,9,11,12,11,11,13,11,16,12,12,14,18,16,79,58,61,71,85,85,84,77,90,84,79,49,39,
